sensor_id,hour,n,avg_temp_raw,avg_temp_plausible
3,2004-03-08 20:00:00,90,23.96,23.96
3,2004-03-08 21:00:00,73,23.6,23.6
3,2004-03-08 22:00:00,94,23.28,23.28
3,2004-03-08 23:00:00,78,23.0,23.0
3,2004-03-09 00:00:00,89,22.73,22.73
3,2004-03-09 01:00:00,86,22.43,22.43
3,2004-03-09 02:00:00,86,22.12,22.12
3,2004-03-09 03:00:00,72,21.86,21.86
3,2004-03-09 04:00:00,78,21.66,21.66
3,2004-03-09 05:00:00,89,21.52,21.52
3,2004-03-09 06:00:00,87,21.45,21.45
3,2004-03-09 07:00:00,96,24.96,24.96
3,2004-03-09 08:00:00,90,24.78,24.78
3,2004-03-09 09:00:00,84,22.1,22.1
3,2004-03-09 10:00:00,91,21.92,21.92
3,2004-03-09 11:00:00,92,21.78,21.78
3,2004-03-09 12:00:00,68,22.27,22.27
3,2004-03-09 13:00:00,70,22.95,22.95
3,2004-03-09 14:00:00,83,22.28,22.28
3,2004-03-09 15:00:00,81,21.87,21.87
3,2004-03-09 16:00:00,67,22.14,22.14
3,2004-03-09 17:00:00,83,22.47,22.47
3,2004-03-09 18:00:00,83,22.54,22.54
3,2004-03-09 19:00:00,94,22.85,22.85
3,2004-03-09 20:00:00,85,22.77,22.77
3,2004-03-09 21:00:00,101,22.56,22.56
3,2004-03-09 22:00:00,92,22.44,22.44
3,2004-03-09 23:00:00,86,22.37,22.37
3,2004-03-10 00:00:00,93,22.33,22.33
3,2004-03-10 01:00:00,95,21.97,21.97
3,2004-03-10 02:00:00,93,21.72,21.72
3,2004-03-10 03:00:00,91,21.6,21.6
3,2004-03-10 04:00:00,97,21.5,21.5
3,2004-03-10 05:00:00,98,21.46,21.46
3,2004-03-10 06:00:00,92,21.51,21.51
3,2004-03-10 07:00:00,84,25.07,25.07
3,2004-03-10 08:00:00,91,25.07,25.07
3,2004-03-10 09:00:00,7,23.68,23.68
3,2004-03-11 09:00:00,45,20.85,20.85
3,2004-03-11 10:00:00,113,21.65,21.65
3,2004-03-11 11:00:00,119,22.53,22.53
3,2004-03-11 12:00:00,117,22.88,22.88
3,2004-03-11 13:00:00,120,23.1,23.1
3,2004-03-11 14:00:00,120,22.85,22.85
3,2004-03-11 15:00:00,120,22.22,22.22
3,2004-03-11 16:00:00,118,21.05,21.05
3,2004-03-11 17:00:00,79,22.35,22.35
3,2004-03-11 18:00:00,71,22.63,22.63
3,2004-03-11 19:00:00,74,22.81,22.81
3,2004-03-11 20:00:00,64,22.69,22.69
3,2004-03-11 21:00:00,87,22.44,22.44
3,2004-03-11 22:00:00,88,22.2,22.2
3,2004-03-11 23:00:00,75,21.93,21.93
3,2004-03-12 00:00:00,66,21.5,21.5
3,2004-03-12 01:00:00,67,21.0,21.0
3,2004-03-12 02:00:00,65,20.64,20.64
3,2004-03-12 03:00:00,75,20.39,20.39
3,2004-03-12 04:00:00,68,20.12,20.12
3,2004-03-12 05:00:00,67,19.93,19.93
3,2004-03-12 06:00:00,61,19.87,19.87
3,2004-03-12 07:00:00,76,21.8,21.8
3,2004-03-12 08:00:00,80,21.77,21.77
3,2004-03-12 09:00:00,66,22.55,22.55
3,2004-03-12 10:00:00,61,23.3,23.3
3,2004-03-12 11:00:00,76,23.22,23.22
3,2004-03-12 12:00:00,78,22.02,22.02
3,2004-03-12 13:00:00,72,21.81,21.81
3,2004-03-12 14:00:00,62,21.9,21.9
3,2004-03-12 15:00:00,72,22.94,22.94
3,2004-03-12 16:00:00,57,23.41,23.41
3,2004-03-12 17:00:00,56,22.13,22.13
3,2004-03-12 18:00:00,64,22.2,22.2
3,2004-03-12 19:00:00,50,22.04,22.04
3,2004-03-12 20:00:00,68,21.79,21.79
3,2004-03-12 21:00:00,74,21.62,21.62
3,2004-03-12 22:00:00,72,21.41,21.41
3,2004-03-12 23:00:00,77,21.15,21.15
3,2004-03-13 00:00:00,68,20.92,20.92
3,2004-03-13 01:00:00,75,20.74,20.74
3,2004-03-13 02:00:00,54,20.6,20.6
3,2004-03-13 03:00:00,59,20.42,20.42
3,2004-03-13 04:00:00,51,20.27,20.27
3,2004-03-13 05:00:00,67,20.13,20.13
3,2004-03-13 06:00:00,67,20.08,20.08
3,2004-03-13 07:00:00,62,20.64,20.64
3,2004-03-13 08:00:00,60,22.17,22.17
3,2004-03-13 09:00:00,51,23.81,23.81
3,2004-03-13 10:00:00,45,25.29,25.29
3,2004-03-13 11:00:00,79,26.75,26.75
3,2004-03-13 12:00:00,78,27.7,27.7
3,2004-03-13 13:00:00,62,27.97,27.97
3,2004-03-13 14:00:00,75,27.95,27.95
3,2004-03-13 15:00:00,72,27.38,27.38
3,2004-03-13 16:00:00,72,26.7,26.7
3,2004-03-13 17:00:00,61,25.6,25.6
3,2004-03-13 18:00:00,54,24.49,24.49
3,2004-03-13 19:00:00,64,23.51,23.51
3,2004-03-13 20:00:00,68,22.9,22.9
3,2004-03-13 21:00:00,62,22.46,22.46
3,2004-03-13 22:00:00,62,22.07,22.07
3,2004-03-13 23:00:00,67,21.77,21.77
3,2004-03-14 00:00:00,70,21.46,21.46
3,2004-03-14 01:00:00,71,21.22,21.22
3,2004-03-14 02:00:00,53,20.84,20.84
3,2004-03-14 03:00:00,53,20.51,20.51
3,2004-03-14 04:00:00,56,20.28,20.28
3,2004-03-14 05:00:00,58,20.06,20.06
3,2004-03-14 06:00:00,43,19.89,19.89
3,2004-03-14 07:00:00,63,20.27,20.27
3,2004-03-14 08:00:00,57,21.86,21.86
3,2004-03-14 09:00:00,53,23.23,23.23
3,2004-03-14 10:00:00,64,24.67,24.67
3,2004-03-14 11:00:00,70,25.97,25.97
3,2004-03-14 12:00:00,61,27.15,27.15
3,2004-03-14 13:00:00,54,27.63,27.63
3,2004-03-14 14:00:00,60,28.04,28.04
3,2004-03-14 15:00:00,54,27.65,27.65
3,2004-03-14 16:00:00,60,26.88,26.88
3,2004-03-14 17:00:00,54,21.26,21.26
3,2004-03-14 18:00:00,74,22.35,22.35
3,2004-03-14 19:00:00,47,23.1,23.1
3,2004-03-14 20:00:00,40,25.05,25.05
3,2004-03-14 21:00:00,53,24.89,24.89
3,2004-03-14 22:00:00,42,23.64,23.64
3,2004-03-14 23:00:00,31,21.39,21.39
3,2004-03-15 00:00:00,39,21.33,21.33
3,2004-03-15 01:00:00,20,21.26,21.26
3,2004-03-15 02:00:00,32,21.23,21.23
3,2004-03-15 03:00:00,34,21.14,21.14
3,2004-03-15 04:00:00,44,21.05,21.05
3,2004-03-15 05:00:00,37,20.98,20.98
3,2004-03-15 06:00:00,41,20.93,20.93
3,2004-03-15 07:00:00,45,24.11,24.11
3,2004-03-15 08:00:00,45,25.24,25.24
3,2004-03-15 09:00:00,38,22.25,22.25
3,2004-03-15 10:00:00,36,21.54,21.54
3,2004-03-15 11:00:00,43,22.18,22.18
3,2004-03-15 12:00:00,45,22.55,22.55
3,2004-03-15 13:00:00,31,22.48,22.48
3,2004-03-15 14:00:00,40,21.89,21.89
3,2004-03-15 15:00:00,37,22.18,22.18
3,2004-03-15 16:00:00,3,25.06,25.06
3,2004-03-16 11:00:00,48,22.09,22.09
3,2004-03-16 12:00:00,35,22.55,22.55
3,2004-03-16 13:00:00,62,22.45,22.45
3,2004-03-16 14:00:00,83,22.14,22.14
3,2004-03-16 15:00:00,78,21.74,21.74
3,2004-03-16 16:00:00,79,21.88,21.88
3,2004-03-16 17:00:00,72,22.85,22.85
3,2004-03-16 18:00:00,78,23.08,23.08
3,2004-03-16 19:00:00,77,23.51,23.51
3,2004-03-16 20:00:00,71,23.56,23.56
3,2004-03-16 21:00:00,88,23.45,23.45
3,2004-03-16 22:00:00,71,23.36,23.36
3,2004-03-16 23:00:00,88,23.26,23.26
3,2004-03-17 00:00:00,85,23.13,23.13
3,2004-03-17 01:00:00,76,22.96,22.96
3,2004-03-17 02:00:00,72,22.61,22.61
3,2004-03-17 03:00:00,76,22.29,22.29
3,2004-03-17 04:00:00,83,22.03,22.03
3,2004-03-17 05:00:00,65,21.82,21.82
3,2004-03-17 06:00:00,80,21.67,21.67
3,2004-03-17 07:00:00,78,21.44,21.44
3,2004-03-17 08:00:00,75,21.39,21.39
3,2004-03-17 09:00:00,92,21.91,21.91
3,2004-03-17 10:00:00,97,22.43,22.43
3,2004-03-17 11:00:00,83,22.3,22.3
3,2004-03-17 12:00:00,76,22.27,22.27
3,2004-03-17 13:00:00,87,22.41,22.41
3,2004-03-17 14:00:00,79,22.22,22.22
3,2004-03-17 15:00:00,90,21.64,21.64
3,2004-03-17 16:00:00,79,22.14,22.14
3,2004-03-17 17:00:00,86,22.65,22.65
3,2004-03-17 18:00:00,79,22.55,22.55
3,2004-03-17 19:00:00,71,22.97,22.97
3,2004-03-17 20:00:00,69,22.77,22.77
3,2004-03-17 21:00:00,76,22.49,22.49
3,2004-03-17 22:00:00,75,22.29,22.29
3,2004-03-17 23:00:00,93,22.08,22.08
3,2004-03-18 00:00:00,94,21.87,21.87
3,2004-03-18 01:00:00,92,21.55,21.55
3,2004-03-18 02:00:00,95,21.23,21.23
3,2004-03-18 03:00:00,81,20.99,20.99
3,2004-03-18 04:00:00,87,20.77,20.77
3,2004-03-18 05:00:00,80,20.51,20.51
3,2004-03-18 06:00:00,88,20.37,20.37
3,2004-03-18 07:00:00,36,20.55,20.55
3,2004-03-18 08:00:00,28,20.36,20.36
3,2004-03-18 09:00:00,29,20.78,20.78
3,2004-03-18 10:00:00,23,21.67,21.67
3,2004-03-18 11:00:00,14,22.1,22.1
3,2004-03-18 12:00:00,14,22.6,22.6
3,2004-03-18 13:00:00,10,22.55,22.55
3,2004-03-18 14:00:00,8,21.69,21.69
3,2004-03-18 15:00:00,7,22.38,22.38
3,2004-03-18 16:00:00,7,22.47,22.47
3,2004-03-18 17:00:00,62,21.95,21.95
3,2004-03-18 18:00:00,63,21.62,21.62
3,2004-03-18 19:00:00,76,21.68,21.68
3,2004-03-18 20:00:00,85,21.51,21.51
3,2004-03-18 21:00:00,68,21.35,21.35
3,2004-03-18 22:00:00,75,21.14,21.14
3,2004-03-18 23:00:00,67,20.84,20.84
3,2004-03-19 00:00:00,83,20.69,20.69
3,2004-03-19 01:00:00,62,20.34,20.34
3,2004-03-19 02:00:00,71,19.9,19.9
3,2004-03-19 03:00:00,62,19.51,19.51
3,2004-03-19 04:00:00,59,19.2,19.2
3,2004-03-19 05:00:00,70,19.05,19.05
3,2004-03-19 06:00:00,61,18.96,18.96
3,2004-03-19 07:00:00,58,19.6,19.6
3,2004-03-19 08:00:00,79,19.97,19.97
3,2004-03-19 09:00:00,77,20.21,20.21
3,2004-03-19 10:00:00,51,22.43,22.43
3,2004-03-19 11:00:00,69,23.26,23.26
3,2004-03-19 12:00:00,70,23.0,23.0
3,2004-03-19 13:00:00,73,22.96,22.96
3,2004-03-19 14:00:00,60,22.85,22.85
3,2004-03-19 15:00:00,70,22.15,22.15
3,2004-03-19 16:00:00,81,21.8,21.8
3,2004-03-19 17:00:00,67,21.9,21.9
3,2004-03-19 18:00:00,76,22.04,22.04
3,2004-03-19 19:00:00,69,21.79,21.79
3,2004-03-19 20:00:00,79,21.57,21.57
3,2004-03-19 21:00:00,75,21.33,21.33
3,2004-03-19 22:00:00,82,21.12,21.12
3,2004-03-19 23:00:00,77,20.88,20.88
3,2004-03-20 00:00:00,69,20.65,20.65
3,2004-03-20 01:00:00,81,20.39,20.39
3,2004-03-20 02:00:00,87,20.14,20.14
3,2004-03-20 03:00:00,99,19.96,19.96
3,2004-03-20 04:00:00,77,19.78,19.78
3,2004-03-20 05:00:00,76,19.61,19.61
3,2004-03-20 06:00:00,81,19.46,19.46
3,2004-03-20 07:00:00,84,19.99,19.99
3,2004-03-20 08:00:00,73,21.48,21.48
3,2004-03-20 09:00:00,85,22.99,22.99
3,2004-03-20 10:00:00,89,24.34,24.34
3,2004-03-20 11:00:00,80,26.19,26.19
3,2004-03-20 12:00:00,81,27.17,27.17
3,2004-03-20 13:00:00,68,27.64,27.64
3,2004-03-20 14:00:00,83,27.65,27.65
3,2004-03-20 15:00:00,85,26.98,26.98
3,2004-03-20 16:00:00,76,25.92,25.92
3,2004-03-20 17:00:00,66,24.76,24.76
3,2004-03-20 18:00:00,77,23.71,23.71
3,2004-03-20 19:00:00,65,22.95,22.95
3,2004-03-20 20:00:00,66,22.45,22.45
3,2004-03-20 21:00:00,68,22.08,22.08
3,2004-03-20 22:00:00,82,21.72,21.72
3,2004-03-20 23:00:00,74,21.41,21.41
3,2004-03-21 00:00:00,75,21.12,21.12
3,2004-03-21 01:00:00,71,20.79,20.79
3,2004-03-21 02:00:00,77,20.59,20.59
3,2004-03-21 03:00:00,72,20.44,20.44
3,2004-03-21 04:00:00,75,20.25,20.25
3,2004-03-21 05:00:00,79,20.06,20.06
3,2004-03-21 06:00:00,79,19.94,19.94
3,2004-03-21 07:00:00,61,19.82,19.82
3,2004-03-21 08:00:00,78,19.71,19.71
3,2004-03-21 09:00:00,80,19.75,19.75
3,2004-03-21 10:00:00,79,19.9,19.9
3,2004-03-21 11:00:00,75,22.02,22.02
3,2004-03-21 12:00:00,65,23.76,23.76
3,2004-03-21 13:00:00,74,24.29,24.29
3,2004-03-21 14:00:00,74,24.34,24.34
3,2004-03-21 15:00:00,71,23.46,23.46
3,2004-03-21 16:00:00,74,22.77,22.77
3,2004-03-21 17:00:00,74,22.1,22.1
3,2004-03-21 18:00:00,74,21.47,21.47
3,2004-03-21 19:00:00,43,21.08,21.08
3,2004-03-21 20:00:00,48,20.78,20.78
3,2004-03-21 21:00:00,39,20.52,20.52
3,2004-03-21 22:00:00,33,20.29,20.29
3,2004-03-21 23:00:00,33,19.97,19.97
3,2004-03-22 00:00:00,25,19.72,19.72
3,2004-03-22 01:00:00,30,19.53,19.53
3,2004-03-22 02:00:00,26,19.41,19.41
3,2004-03-22 03:00:00,36,19.26,19.26
3,2004-03-22 04:00:00,49,19.03,19.03
3,2004-03-22 05:00:00,39,18.81,18.81
3,2004-03-22 06:00:00,32,18.65,18.65
3,2004-03-22 07:00:00,32,18.98,18.98
3,2004-03-22 08:00:00,31,19.01,19.01
3,2004-03-22 09:00:00,29,19.16,19.16
3,2004-03-22 10:00:00,26,20.22,20.22
3,2004-03-22 11:00:00,36,21.86,21.86
3,2004-03-22 12:00:00,34,22.01,22.01
3,2004-03-22 13:00:00,26,21.97,21.97
3,2004-03-22 14:00:00,27,21.73,21.73
3,2004-03-22 15:00:00,37,21.69,21.69
3,2004-03-22 16:00:00,36,21.61,21.61
3,2004-03-22 17:00:00,49,21.49,21.49
3,2004-03-22 18:00:00,44,21.22,21.22
3,2004-03-22 19:00:00,37,21.15,21.15
3,2004-03-22 20:00:00,46,20.98,20.98
3,2004-03-22 21:00:00,55,20.75,20.75
3,2004-03-22 22:00:00,31,20.44,20.44
3,2004-03-22 23:00:00,44,20.2,20.2
3,2004-03-23 00:00:00,49,19.92,19.92
3,2004-03-23 01:00:00,70,19.61,19.61
3,2004-03-23 02:00:00,84,19.39,19.39
3,2004-03-23 03:00:00,79,19.22,19.22
3,2004-03-23 04:00:00,67,19.12,19.12
3,2004-03-23 05:00:00,74,18.95,18.95
3,2004-03-23 06:00:00,74,18.85,18.85
3,2004-03-23 07:00:00,63,19.17,19.17
3,2004-03-23 08:00:00,76,19.4,19.4
3,2004-03-23 09:00:00,75,21.21,21.21
3,2004-03-23 10:00:00,79,20.98,20.98
3,2004-03-23 11:00:00,79,21.58,21.58
3,2004-03-23 12:00:00,89,22.02,22.02
3,2004-03-23 13:00:00,67,22.45,22.45
3,2004-03-23 14:00:00,95,22.66,22.66
3,2004-03-23 15:00:00,91,22.71,22.71
3,2004-03-23 16:00:00,88,22.54,22.54
3,2004-03-23 17:00:00,73,22.89,22.89
3,2004-03-23 18:00:00,90,23.39,23.39
3,2004-03-23 19:00:00,91,23.61,23.61
3,2004-03-23 20:00:00,61,22.98,22.98
3,2004-03-23 21:00:00,82,22.8,22.8
3,2004-03-23 22:00:00,70,22.93,22.93
3,2004-03-23 23:00:00,74,23.25,23.25
3,2004-03-24 00:00:00,68,23.71,23.71
3,2004-03-24 01:00:00,57,24.04,24.04
3,2004-03-24 02:00:00,23,24.76,24.76
3,2004-03-24 03:00:00,22,25.6,25.6
3,2004-03-24 04:00:00,12,27.25,27.25
3,2004-03-24 05:00:00,18,28.55,28.55
3,2004-03-24 06:00:00,22,30.83,30.83
3,2004-03-24 07:00:00,13,32.87,32.87
3,2004-03-24 08:00:00,13,35.57,35.57
3,2004-03-24 09:00:00,37,37.82,37.82
3,2004-03-24 10:00:00,34,39.45,39.45
3,2004-03-24 11:00:00,40,38.5,38.5
3,2004-03-24 12:00:00,52,38.96,38.96
3,2004-03-24 13:00:00,30,39.75,39.75
3,2004-03-24 14:00:00,41,41.12,41.12
3,2004-03-24 15:00:00,28,43.24,43.24
3,2004-03-24 16:00:00,47,45.76,45.76
3,2004-03-24 17:00:00,31,48.82,48.63
3,2004-03-24 18:00:00,26,52.35,49.91
3,2004-03-24 19:00:00,29,57.53,
3,2004-03-24 20:00:00,25,63.24,
3,2004-03-24 21:00:00,29,69.94,
3,2004-03-24 22:00:00,23,78.43,
3,2004-03-24 23:00:00,27,87.1,
3,2004-03-25 00:00:00,20,96.18,
3,2004-03-25 01:00:00,21,104.58,
3,2004-03-25 02:00:00,19,117.27,
3,2004-03-25 03:00:00,18,122.12,
3,2004-03-25 04:00:00,26,122.15,
3,2004-03-25 05:00:00,21,122.15,
3,2004-03-25 06:00:00,20,122.15,
3,2004-03-25 07:00:00,26,122.15,
3,2004-03-25 08:00:00,19,122.15,
3,2004-03-25 09:00:00,28,122.15,
3,2004-03-25 10:00:00,15,122.15,
3,2004-03-25 11:00:00,39,122.15,
3,2004-03-25 12:00:00,31,122.15,
3,2004-03-25 13:00:00,23,122.15,
3,2004-03-25 14:00:00,15,122.15,
3,2004-03-25 15:00:00,23,122.15,
3,2004-03-25 16:00:00,34,122.15,
3,2004-03-25 17:00:00,41,122.15,
3,2004-03-25 18:00:00,43,122.15,
3,2004-03-25 19:00:00,42,122.15,
3,2004-03-25 20:00:00,34,122.15,
3,2004-03-25 21:00:00,24,122.15,
3,2004-03-25 22:00:00,36,122.15,
3,2004-03-25 23:00:00,44,122.15,
3,2004-03-26 00:00:00,41,122.15,
3,2004-03-26 01:00:00,46,122.15,
3,2004-03-26 02:00:00,54,122.15,
3,2004-03-26 03:00:00,35,122.15,
3,2004-03-26 04:00:00,29,122.15,
3,2004-03-26 05:00:00,42,122.15,
3,2004-03-26 06:00:00,34,122.15,
3,2004-03-26 07:00:00,42,122.15,
3,2004-03-26 08:00:00,30,122.15,
3,2004-03-26 09:00:00,38,122.15,
3,2004-03-26 10:00:00,47,122.15,
3,2004-03-26 11:00:00,33,122.15,
3,2004-03-26 12:00:00,37,122.15,
3,2004-03-26 13:00:00,47,122.15,
3,2004-03-26 14:00:00,25,122.15,
3,2004-03-26 15:00:00,32,122.15,
3,2004-03-26 16:00:00,33,122.15,
3,2004-03-26 17:00:00,23,122.15,
3,2004-03-26 18:00:00,37,122.15,
3,2004-03-26 19:00:00,32,122.15,
3,2004-03-26 20:00:00,49,122.15,
3,2004-03-26 21:00:00,37,122.15,
3,2004-03-26 22:00:00,56,122.15,
3,2004-03-26 23:00:00,32,122.15,
3,2004-03-27 00:00:00,43,122.15,
3,2004-03-27 01:00:00,50,122.15,
3,2004-03-27 02:00:00,30,122.15,
3,2004-03-27 03:00:00,26,122.15,
3,2004-03-27 04:00:00,34,122.15,
3,2004-03-27 05:00:00,33,122.15,
3,2004-03-27 06:00:00,35,122.15,
3,2004-03-27 07:00:00,40,122.15,
3,2004-03-27 08:00:00,28,122.15,
3,2004-03-27 09:00:00,36,122.15,
3,2004-03-27 10:00:00,26,122.15,
3,2004-03-27 11:00:00,40,122.15,
3,2004-03-27 12:00:00,48,122.15,
3,2004-03-27 13:00:00,38,122.15,
3,2004-03-27 14:00:00,39,122.15,
3,2004-03-27 15:00:00,55,122.15,
3,2004-03-27 16:00:00,30,122.15,
3,2004-03-27 17:00:00,39,122.15,
3,2004-03-27 18:00:00,53,122.15,
3,2004-03-27 19:00:00,56,122.15,
3,2004-03-27 20:00:00,51,122.15,
3,2004-03-27 21:00:00,47,122.15,
3,2004-03-27 22:00:00,33,122.15,
3,2004-03-27 23:00:00,29,122.15,
3,2004-03-28 00:00:00,39,122.15,
3,2004-03-28 01:00:00,42,122.15,
3,2004-03-28 02:00:00,35,122.15,
3,2004-03-28 03:00:00,33,122.15,
3,2004-03-28 04:00:00,50,122.15,
3,2004-03-28 05:00:00,36,122.15,
3,2004-03-28 06:00:00,53,122.15,
3,2004-03-28 07:00:00,36,122.15,
3,2004-03-28 08:00:00,45,122.15,
3,2004-03-28 09:00:00,63,122.15,
3,2004-03-28 10:00:00,77,122.15,
3,2004-03-28 11:00:00,48,122.15,
3,2004-03-28 12:00:00,52,122.15,
3,2004-03-28 13:00:00,74,122.15,
3,2004-03-28 14:00:00,85,122.15,
3,2004-03-28 15:00:00,58,122.15,
3,2004-03-28 16:00:00,66,122.15,
3,2004-03-28 17:00:00,64,122.15,
3,2004-03-28 18:00:00,62,122.15,
3,2004-03-28 19:00:00,53,122.15,
3,2004-03-28 20:00:00,62,122.15,
3,2004-03-28 21:00:00,61,122.15,
3,2004-03-28 22:00:00,57,122.15,
3,2004-03-28 23:00:00,55,122.15,
3,2004-03-29 00:00:00,57,122.15,
3,2004-03-29 01:00:00,60,122.15,
3,2004-03-29 02:00:00,59,122.15,
3,2004-03-29 03:00:00,49,122.15,
3,2004-03-29 04:00:00,42,122.15,
3,2004-03-29 05:00:00,26,122.15,
3,2004-03-29 06:00:00,26,122.15,
3,2004-03-29 07:00:00,20,122.15,
3,2004-03-29 08:00:00,30,122.15,
3,2004-03-29 09:00:00,31,122.15,
3,2004-03-29 10:00:00,28,122.15,
3,2004-03-29 11:00:00,21,122.15,
3,2004-03-29 12:00:00,35,122.15,
3,2004-03-29 13:00:00,23,122.15,
3,2004-03-29 14:00:00,29,122.15,
3,2004-03-29 15:00:00,22,122.15,
3,2004-03-29 16:00:00,16,122.15,
3,2004-03-29 17:00:00,18,122.15,
3,2004-03-29 18:00:00,21,122.15,
3,2004-03-29 19:00:00,17,122.15,
3,2004-03-29 20:00:00,19,122.15,
3,2004-03-29 21:00:00,20,122.15,
3,2004-03-29 22:00:00,19,122.15,
3,2004-03-29 23:00:00,22,122.15,
3,2004-03-30 00:00:00,15,122.15,
3,2004-03-30 01:00:00,17,122.15,
3,2004-03-30 02:00:00,15,122.15,
3,2004-03-30 03:00:00,18,122.15,
3,2004-03-30 04:00:00,28,122.15,
3,2004-03-30 05:00:00,22,122.15,
3,2004-03-30 06:00:00,29,122.15,
3,2004-03-30 07:00:00,23,122.15,
3,2004-03-30 08:00:00,22,122.15,
3,2004-03-30 09:00:00,37,122.15,
3,2004-03-30 10:00:00,43,122.15,
3,2004-03-30 11:00:00,29,122.15,
3,2004-03-30 12:00:00,33,122.15,
3,2004-03-30 13:00:00,27,122.15,
3,2004-03-30 14:00:00,28,122.15,
3,2004-03-30 15:00:00,18,122.15,
3,2004-03-30 16:00:00,21,122.15,
3,2004-03-30 17:00:00,12,122.15,
3,2004-03-30 18:00:00,25,122.15,
3,2004-03-30 19:00:00,15,122.15,
3,2004-03-30 20:00:00,14,122.15,
3,2004-03-30 21:00:00,50,122.15,
3,2004-03-30 22:00:00,17,122.15,
3,2004-03-30 23:00:00,58,122.15,
3,2004-03-31 00:00:00,67,122.15,
3,2004-03-31 01:00:00,59,119.44,
3,2004-03-31 02:00:00,45,122.15,
3,2004-03-31 03:00:00,1,122.15,
4,2004-02-28 01:00:00,85,19.64,19.64
4,2004-02-28 02:00:00,73,19.36,19.36
4,2004-02-28 03:00:00,86,19.04,19.04
4,2004-02-28 04:00:00,90,18.72,18.72
4,2004-02-28 05:00:00,75,18.43,18.43
4,2004-02-28 06:00:00,91,18.21,18.21
4,2004-02-28 07:00:00,82,18.35,18.35
4,2004-02-28 08:00:00,80,19.12,19.12
4,2004-02-28 09:00:00,88,20.94,20.94
4,2004-02-28 10:00:00,92,22.43,22.43
4,2004-02-28 11:00:00,80,23.22,23.22
4,2004-02-28 12:00:00,78,23.69,23.69
4,2004-02-28 13:00:00,73,24.11,24.11
4,2004-02-28 14:00:00,90,23.82,23.82
4,2004-02-28 15:00:00,87,23.21,23.21
4,2004-02-28 16:00:00,79,22.38,22.38
4,2004-02-28 17:00:00,98,21.83,21.83
4,2004-02-28 18:00:00,80,21.37,21.37
4,2004-02-28 19:00:00,90,21.03,21.03
4,2004-02-28 20:00:00,70,20.82,20.82
4,2004-02-28 21:00:00,83,20.57,20.57
4,2004-02-28 22:00:00,74,20.27,20.27
4,2004-02-28 23:00:00,82,20.03,20.03
4,2004-02-29 00:00:00,76,19.74,19.74
4,2004-02-29 01:00:00,81,19.36,19.36
4,2004-02-29 02:00:00,80,19.03,19.03
4,2004-02-29 03:00:00,88,18.77,18.77
4,2004-02-29 04:00:00,90,18.55,18.55
4,2004-02-29 05:00:00,90,18.34,18.34
4,2004-02-29 06:00:00,72,18.18,18.18
4,2004-02-29 07:00:00,86,18.17,18.17
4,2004-02-29 08:00:00,91,18.74,18.74
4,2004-02-29 09:00:00,94,19.91,19.91
4,2004-02-29 10:00:00,86,20.27,20.27
4,2004-02-29 11:00:00,88,20.87,20.87
4,2004-02-29 12:00:00,97,21.0,21.0
4,2004-02-29 13:00:00,88,21.23,21.23
4,2004-02-29 14:00:00,87,21.24,21.24
4,2004-02-29 15:00:00,91,20.85,20.85
4,2004-02-29 16:00:00,86,20.39,20.39
4,2004-02-29 17:00:00,89,20.14,20.14
4,2004-02-29 18:00:00,78,19.9,19.9
4,2004-02-29 19:00:00,77,19.7,19.7
4,2004-02-29 20:00:00,89,19.53,19.53
4,2004-02-29 21:00:00,82,19.44,19.44
4,2004-02-29 22:00:00,84,19.32,19.32
4,2004-02-29 23:00:00,80,19.17,19.17
4,2004-03-01 00:00:00,81,19.03,19.03
4,2004-03-01 01:00:00,73,18.86,18.86
4,2004-03-01 02:00:00,73,18.68,18.68
4,2004-03-01 03:00:00,89,18.67,18.67
4,2004-03-01 04:00:00,83,18.48,18.48
4,2004-03-01 05:00:00,82,18.24,18.24
4,2004-03-01 06:00:00,71,18.18,18.18
4,2004-03-01 07:00:00,88,22.35,22.35
4,2004-03-01 08:00:00,73,23.12,23.12
4,2004-03-01 09:00:00,75,23.69,23.69
4,2004-03-01 10:00:00,91,23.96,23.96
4,2004-03-01 11:00:00,74,24.11,24.11
4,2004-03-01 12:00:00,75,24.72,24.72
4,2004-03-01 13:00:00,79,25.75,25.75
4,2004-03-01 14:00:00,69,26.38,26.38
4,2004-03-01 15:00:00,80,25.95,25.95
4,2004-03-01 16:00:00,76,25.82,25.82
4,2004-03-01 17:00:00,84,26.02,26.02
4,2004-03-01 18:00:00,77,22.46,22.46
4,2004-03-01 19:00:00,58,21.66,21.66
4,2004-03-01 20:00:00,53,21.22,21.22
4,2004-03-01 21:00:00,53,20.82,20.82
4,2004-03-01 22:00:00,50,20.37,20.37
4,2004-03-01 23:00:00,42,20.07,20.07
4,2004-03-02 00:00:00,63,19.69,19.69
4,2004-03-02 01:00:00,68,19.24,19.24
4,2004-03-02 02:00:00,77,18.91,18.91
4,2004-03-02 03:00:00,53,18.73,18.73
4,2004-03-02 04:00:00,50,18.48,18.48
4,2004-03-02 05:00:00,68,18.27,18.27
4,2004-03-02 06:00:00,55,18.18,18.18
4,2004-03-02 07:00:00,51,22.44,22.44
4,2004-03-02 08:00:00,63,24.23,24.23
4,2004-03-02 09:00:00,51,25.39,25.39
4,2004-03-02 10:00:00,62,24.86,24.86
