sensor_id,ts,voltage,voltage_1h_avg,n_in_window
1,2004-03-01 12:39:52.917375,2.7244,2.7205,86
1,2004-03-01 12:40:26.789403,2.7244,2.7206,86
1,2004-03-01 12:40:53.106145,2.71196,2.7206,86
1,2004-03-01 12:41:25.419206,2.7244,2.7207,87
1,2004-03-01 12:41:56.537358,2.7244,2.7209,86
1,2004-03-01 12:42:29.453615,2.7244,2.7212,86
1,2004-03-01 12:42:51.616576,2.7244,2.7213,87
1,2004-03-01 12:43:30.623364,2.7244,2.7213,88
1,2004-03-01 12:44:04.328023,2.7244,2.7215,87
1,2004-03-01 12:45:21.614254,2.7244,2.7217,87
1,2004-03-01 12:46:36.949653,2.7244,2.7219,85
1,2004-03-01 12:46:59.481414,2.7244,2.7221,85
1,2004-03-01 12:47:32.193290,2.7244,2.7221,86
1,2004-03-01 12:47:59.213845,2.7244,2.7222,86
1,2004-03-01 12:48:29.226826,2.7244,2.7223,87
1,2004-03-01 12:48:51.692110,2.7244,2.7223,88
1,2004-03-01 12:49:32.197280,2.7244,2.7225,87
1,2004-03-01 12:50:24.428104,2.7244,2.7225,87
1,2004-03-01 12:51:03.566060,2.73696,2.7228,87
1,2004-03-01 12:51:26.519749,2.7244,2.723,87
1,2004-03-01 12:51:57.918946,2.7244,2.723,88
1,2004-03-01 12:52:52.315676,2.7244,2.7231,88
1,2004-03-01 12:53:27.820988,2.7244,2.7231,89
1,2004-03-01 12:53:55.246529,2.7244,2.7233,89
1,2004-03-01 12:54:59.304194,2.7244,2.7234,88
1,2004-03-01 12:55:22.804966,2.7244,2.7234,89
1,2004-03-01 12:56:00.046171,2.7244,2.7234,90
1,2004-03-01 12:56:32.247307,2.71196,2.7233,90
1,2004-03-01 12:57:00.908275,2.71196,2.7232,91
1,2004-03-01 12:57:21.635160,2.71196,2.723,92
1,2004-03-01 12:58:00.580303,2.71196,2.7229,92
1,2004-03-01 12:58:23.154723,2.71196,2.7228,91
1,2004-03-01 12:58:51.534912,2.69964,2.7225,92
1,2004-03-01 12:59:24.175523,2.71196,2.7224,92
1,2004-03-01 13:00:25.575579,2.71196,2.7224,91
1,2004-03-01 13:00:54.035933,2.7244,2.7225,91
1,2004-03-01 13:01:25.719100,2.7244,2.7225,91
1,2004-03-01 13:02:02.558577,2.71196,2.7224,92
1,2004-03-01 13:02:30.829542,2.71196,2.7222,92
1,2004-03-01 13:02:56.605356,2.71196,2.7221,93
1,2004-03-01 13:03:33.566792,2.71196,2.722,93
1,2004-03-01 13:04:04.036164,2.71196,2.722,93
1,2004-03-01 13:04:30.443639,2.69964,2.7218,94
1,2004-03-01 13:04:56.686544,2.71196,2.7217,95
1,2004-03-01 13:05:26.580392,2.71196,2.7217,95
1,2004-03-01 13:06:24.077548,2.71196,2.7216,96
1,2004-03-01 13:08:02.739226,2.71196,2.7215,93
1,2004-03-01 13:10:02.580012,2.7244,2.7215,93
1,2004-03-01 13:11:03.302201,2.7244,2.7214,92
1,2004-03-01 13:11:24.287624,2.7244,2.7215,93
1,2004-03-01 13:11:51.661698,2.7244,2.7215,94
1,2004-03-01 13:12:29.445381,2.7244,2.7215,95
1,2004-03-01 13:12:55.405314,2.73696,2.7217,96
1,2004-03-01 13:13:25.186294,2.7244,2.7217,96
1,2004-03-01 13:14:04.496380,2.7244,2.7217,96
1,2004-03-01 13:14:30.886806,2.7244,2.7217,96
1,2004-03-01 13:14:51.795274,2.73696,2.7218,97
1,2004-03-01 13:15:21.710517,2.7244,2.7218,97
1,2004-03-01 13:15:55.361731,2.73696,2.7219,96
1,2004-03-01 13:16:22.853163,2.73696,2.7221,96
1,2004-03-01 13:17:04.394472,2.73696,2.7222,97
1,2004-03-01 13:17:29.094800,2.73696,2.7224,98
1,2004-03-01 13:17:58.025615,2.73696,2.7225,98
1,2004-03-01 13:18:54.038156,2.73696,2.7226,98
1,2004-03-01 13:19:32.096380,2.73696,2.7229,97
1,2004-03-01 13:19:55.915260,2.73696,2.723,97
1,2004-03-01 13:20:29.316450,2.73696,2.7231,97
1,2004-03-01 13:21:05.497642,2.73696,2.7233,98
1,2004-03-01 13:21:22.892639,2.73696,2.7234,99
1,2004-03-01 13:22:06.065501,2.73696,2.7235,98
1,2004-03-01 13:22:28.098266,2.7244,2.7237,98
1,2004-03-01 13:23:06.635972,2.73696,2.7238,98
1,2004-03-01 13:23:26.879548,2.7244,2.7238,99
1,2004-03-01 13:24:00.626337,2.7244,2.7238,100
1,2004-03-01 13:24:24.634463,2.73696,2.7239,100
1,2004-03-01 13:25:05.332713,2.73696,2.724,99
1,2004-03-01 13:25:52.948482,2.73696,2.7242,99
1,2004-03-01 13:26:33.693312,2.7244,2.7242,98
1,2004-03-01 13:27:02.245101,2.73696,2.7243,98
1,2004-03-01 13:27:33.892819,2.73696,2.7244,98
1,2004-03-01 13:28:51.617118,2.73696,2.7246,97
1,2004-03-01 13:29:30.614905,2.73696,2.7247,96
1,2004-03-01 13:30:02.876019,2.73696,2.7248,97
1,2004-03-01 13:30:22.866261,2.73696,2.7249,98
1,2004-03-01 13:31:21.736098,2.73696,2.7251,97
1,2004-03-01 13:31:51.760573,2.73696,2.7252,98
1,2004-03-01 13:32:29.603709,2.73696,2.7253,98
1,2004-03-01 13:32:54.191855,2.7244,2.7253,98
1,2004-03-01 13:33:22.912842,2.73696,2.7255,98
1,2004-03-01 13:33:54.287933,2.73696,2.7256,98
1,2004-03-01 13:34:25.704988,2.7244,2.7256,99
1,2004-03-01 13:35:28.141510,2.73696,2.7257,98
1,2004-03-01 13:36:25.328092,2.73696,2.7258,98
1,2004-03-01 13:37:31.173064,2.73696,2.726,98
1,2004-03-01 13:37:59.596644,2.73696,2.7261,99
1,2004-03-01 13:38:27.916405,2.7244,2.7261,99
1,2004-03-01 13:39:28.614383,2.73696,2.7262,97
1,2004-03-01 13:40:00.816436,2.73696,2.7264,97
1,2004-03-01 13:40:24.342477,2.73696,2.7265,98
1,2004-03-01 13:41:21.610086,2.73696,2.7268,97
1,2004-03-01 13:41:56.963405,2.73696,2.7269,96
1,2004-03-01 13:42:34.726843,2.73696,2.727,96
1,2004-03-01 13:42:59.397071,2.73696,2.7272,96
1,2004-03-01 13:43:30.845628,2.7244,2.7272,96
1,2004-03-01 13:43:59.577856,2.73696,2.7273,97
1,2004-03-01 13:44:58.231773,2.74963,2.7275,97
1,2004-03-01 13:45:30.647712,2.73696,2.7277,97
1,2004-03-01 13:46:03.348830,2.74963,2.7279,98
1,2004-03-01 13:46:31.184374,2.73696,2.728,99
1,2004-03-01 13:46:52.812213,2.73696,2.7281,99
1,2004-03-01 13:47:23.034158,2.73696,2.7282,99
1,2004-03-01 13:47:51.631983,2.73696,2.7284,99
1,2004-03-01 13:48:54.269404,2.73696,2.7286,97
1,2004-03-01 13:49:29.489581,2.73696,2.7287,98
1,2004-03-01 13:49:56.736808,2.73696,2.7288,98
1,2004-03-01 13:50:56.981686,2.73696,2.7289,98
1,2004-03-01 13:51:22.744046,2.73696,2.7289,98
1,2004-03-01 13:52:04.601221,2.73696,2.7291,97
1,2004-03-01 13:52:34.442228,2.73696,2.7292,98
1,2004-03-01 13:52:56.637949,2.73696,2.7293,98
1,2004-03-01 13:54:33.496971,2.73696,2.7295,97
1,2004-03-01 13:55:02.712275,2.7244,2.7295,97
1,2004-03-01 13:56:02.459308,2.7244,2.7295,96
1,2004-03-01 13:56:28.134334,2.73696,2.7296,97
1,2004-03-01 13:57:03.611416,2.7244,2.7299,96
1,2004-03-01 13:57:24.254733,2.7244,2.7301,96
1,2004-03-01 13:58:21.997723,2.73696,2.7303,96
1,2004-03-01 13:59:59.537407,2.73696,2.7311,94
1,2004-03-01 14:00:21.823358,2.73696,2.7312,95
1,2004-03-01 14:01:58.301466,2.7244,2.7314,93
1,2004-03-01 14:02:24.336892,2.73696,2.7317,93
1,2004-03-01 14:02:55.505265,2.73696,2.732,93
1,2004-03-01 14:03:21.667376,2.73696,2.7322,93
1,2004-03-01 14:04:52.595491,2.73696,2.7331,91
1,2004-03-01 14:05:27.208599,2.73696,2.7336,90
1,2004-03-01 14:05:52.205402,2.73696,2.7337,91
1,2004-03-01 14:06:51.931503,2.73696,2.7339,91
1,2004-03-01 14:07:51.859025,2.7244,2.7338,92
1,2004-03-01 14:09:28.522345,2.73696,2.7341,92
1,2004-03-01 14:10:22.500415,2.73696,2.7342,92
1,2004-03-01 14:10:52.213526,2.73696,2.7343,93
1,2004-03-01 14:11:53.011793,2.73696,2.7346,91
1,2004-03-01 14:12:21.717177,2.73696,2.7346,92
1,2004-03-01 14:12:52.450033,2.73696,2.7348,92
1,2004-03-01 14:13:22.887216,2.73696,2.7348,92
1,2004-03-01 14:13:59.858777,2.73696,2.7349,92
1,2004-03-01 14:14:21.728691,2.73696,2.7351,92
1,2004-03-01 14:14:54.173475,2.73696,2.7352,91
1,2004-03-01 14:15:29.973663,2.73696,2.7353,91
1,2004-03-01 14:15:54.264597,2.73696,2.7353,92
1,2004-03-01 14:16:32.221303,2.73696,2.7353,91
1,2004-03-01 14:16:54.312096,2.73696,2.7353,92
1,2004-03-01 14:17:52.970655,2.73696,2.7353,91
1,2004-03-01 14:18:30.790517,2.7244,2.7352,91
1,2004-03-01 14:18:59.478259,2.73696,2.7352,91
1,2004-03-01 14:19:30.901998,2.73696,2.7352,92
1,2004-03-01 14:19:54.463607,2.73696,2.7352,92
1,2004-03-01 14:20:36.039671,2.73696,2.7352,91
1,2004-03-01 14:21:23.174853,2.73696,2.7351,90
1,2004-03-01 14:21:56.365065,2.73696,2.7352,91
1,2004-03-01 14:22:23.692494,2.73696,2.7352,91
1,2004-03-01 14:22:56.808939,2.73696,2.7353,91
1,2004-03-01 14:23:31.999388,2.73696,2.7354,90
1,2004-03-01 14:24:01.091081,2.73696,2.7356,90
1,2004-03-01 14:24:23.063847,2.73696,2.7356,91
1,2004-03-01 14:26:30.736437,2.73696,2.7356,89
1,2004-03-01 14:27:00.858135,2.73696,2.7357,89
1,2004-03-01 14:27:35.137910,2.73696,2.7357,88
1,2004-03-01 14:29:09.381534,2.7244,2.7355,88
1,2004-03-01 14:30:21.739278,2.73696,2.7355,87
1,2004-03-01 14:30:51.816860,2.74963,2.7357,87
1,2004-03-01 14:31:35.467599,2.74963,2.7358,87
1,2004-03-01 14:31:59.699035,2.73696,2.7358,87
1,2004-03-01 14:33:03.745218,2.73696,2.7359,86
1,2004-03-01 14:34:02.517235,2.73696,2.7359,85
1,2004-03-01 14:34:24.271705,2.74963,2.7361,86
1,2004-03-01 14:35:54.516905,2.73696,2.7362,85
1,2004-03-01 14:37:05.079333,2.73696,2.7362,85
1,2004-03-01 14:37:26.749318,2.73696,2.7362,86
1,2004-03-01 14:38:28.729070,2.73696,2.7364,84
1,2004-03-01 14:38:52.881511,2.7244,2.7362,85
1,2004-03-01 14:39:34.242869,2.73696,2.7362,85
1,2004-03-01 14:40:23.036062,2.73696,2.7362,85
1,2004-03-01 14:40:58.483568,2.73696,2.7362,85
1,2004-03-01 14:41:24.342371,2.73696,2.7362,85
1,2004-03-01 14:42:03.948130,2.7244,2.7361,85
1,2004-03-01 14:42:31.237242,2.73696,2.7361,86
1,2004-03-01 14:42:57.085494,2.73696,2.7361,86
1,2004-03-01 14:43:29.753614,2.73696,2.7361,86
1,2004-03-01 14:44:33.353227,2.73696,2.7362,85
1,2004-03-01 14:45:05.209878,2.73696,2.7361,85
1,2004-03-01 14:46:36.354898,2.73696,2.7359,83
1,2004-03-01 14:46:55.760943,2.73696,2.7359,83
1,2004-03-01 14:47:42.078133,2.73696,2.7359,83
1,2004-03-01 14:48:06.459470,2.73696,2.7359,83
1,2004-03-01 14:48:25.856742,2.73696,2.7359,84
1,2004-03-01 14:49:24.241635,2.73696,2.7359,84
1,2004-03-01 14:50:07.023552,2.7244,2.7358,83
1,2004-03-01 14:50:31.325600,2.73696,2.7358,84
1,2004-03-01 14:50:59.742038,2.73696,2.7358,84
1,2004-03-01 14:51:34.048692,2.73696,2.7358,84
1,2004-03-01 14:52:42.192246,2.73696,2.7358,83
1,2004-03-01 14:52:58.181315,2.7244,2.7356,83
1,2004-03-01 14:53:34.737414,2.73696,2.7356,84
1,2004-03-01 14:54:51.841864,2.73696,2.7356,84
1,2004-03-01 14:55:24.280874,2.73696,2.7358,84
1,2004-03-01 14:56:25.517469,2.74963,2.7361,84
1,2004-03-01 14:56:56.845142,2.73696,2.7361,84
1,2004-03-01 14:57:33.658237,2.7244,2.7362,83
1,2004-03-01 14:58:27.288715,2.7244,2.7361,83
1,2004-03-01 14:58:51.821907,2.7244,2.7359,84
1,2004-03-01 15:00:04.722563,2.73696,2.7359,84
1,2004-03-01 15:00:23.082651,2.73696,2.7359,84
1,2004-03-01 15:01:25.933395,2.7244,2.7358,85
1,2004-03-01 15:03:07.078144,2.73696,2.7359,83
1,2004-03-01 15:03:29.652807,2.7244,2.7358,83
1,2004-03-01 15:04:23.174832,2.73696,2.7358,84
1,2004-03-01 15:04:53.352805,2.7244,2.7356,84
1,2004-03-01 15:05:21.960859,2.7244,2.7355,85
1,2004-03-01 15:05:51.860228,2.7244,2.7353,85
1,2004-03-01 15:06:53.354673,2.73696,2.7353,84
1,2004-03-01 15:07:22.600756,2.73696,2.7353,85
1,2004-03-01 15:07:52.651203,2.73696,2.7355,85
1,2004-03-01 15:08:25.030527,2.7244,2.7354,86
1,2004-03-01 15:08:57.143442,2.7244,2.7352,87
1,2004-03-01 15:09:28.349293,2.7244,2.7351,88
1,2004-03-01 15:09:58.406054,2.7244,2.735,88
1,2004-03-01 15:10:54.662848,2.7244,2.7348,87
1,2004-03-01 15:11:23.019125,2.7244,2.7347,88
1,2004-03-01 15:12:00.105067,2.7244,2.7345,88
1,2004-03-01 15:12:23.250317,2.7244,2.7344,88
1,2004-03-01 15:13:03.967258,2.73696,2.7344,88
1,2004-03-01 15:13:23.184459,2.7244,2.7343,88
1,2004-03-01 15:13:52.900485,2.73696,2.7343,89
1,2004-03-01 15:15:08.976704,2.73696,2.7342,87
1,2004-03-01 15:15:27.034823,2.73696,2.7343,88
1,2004-03-01 15:16:02.458318,2.7244,2.7341,87
1,2004-03-01 15:16:23.136029,2.7244,2.734,88
1,2004-03-01 15:16:53.113104,2.73696,2.734,88
1,2004-03-01 15:17:33.859263,2.73696,2.734,88
1,2004-03-01 15:17:51.737698,2.73696,2.734,89
1,2004-03-01 15:18:54.489281,2.73696,2.7341,88
1,2004-03-01 15:19:31.280484,2.7244,2.7339,87
1,2004-03-01 15:19:51.753887,2.73696,2.734,88
1,2004-03-01 15:20:57.455401,2.7244,2.7338,87
1,2004-03-01 15:21:28.384503,2.73696,2.7338,87
1,2004-03-01 15:22:03.507599,2.73696,2.7338,87
1,2004-03-01 15:22:23.417869,2.7244,2.7337,88
1,2004-03-01 15:22:58.987516,2.73696,2.7336,87
1,2004-03-01 15:23:30.803488,2.73696,2.7337,88
1,2004-03-01 15:24:51.779649,2.7244,2.7335,86
1,2004-03-01 15:25:31.238113,2.7244,2.7334,87
1,2004-03-01 15:25:51.758163,2.73696,2.7334,88
1,2004-03-01 15:26:38.361241,2.73696,2.7334,88
1,2004-03-01 15:26:54.290194,2.7244,2.7333,89
1,2004-03-01 15:27:28.401323,2.7244,2.7332,89
1,2004-03-01 15:27:54.390156,2.7244,2.733,89
1,2004-03-01 15:28:26.998953,2.7244,2.7329,90
1,2004-03-01 15:29:29.626956,2.7244,2.7329,90
1,2004-03-01 15:30:03.762130,2.73696,2.733,91
1,2004-03-01 15:30:36.747512,2.7244,2.7328,91
1,2004-03-01 15:30:53.085675,2.7244,2.7325,91
1,2004-03-01 15:31:32.337918,2.7244,2.7325,92
1,2004-03-01 15:32:02.509336,2.7244,2.7321,91
1,2004-03-01 15:32:29.769151,2.7244,2.732,92
1,2004-03-01 15:32:51.785738,2.7244,2.732,93
1,2004-03-01 15:33:51.781265,2.7244,2.7318,93
1,2004-03-01 15:34:25.593820,2.73696,2.7316,92
1,2004-03-01 15:34:57.036627,2.7244,2.7316,93
1,2004-03-01 15:35:22.829934,2.7244,2.7315,94
1,2004-03-01 15:35:59.876271,2.73696,2.7315,94
1,2004-03-01 15:36:24.493533,2.73696,2.7315,95
1,2004-03-01 15:36:51.847184,2.7244,2.7315,96
1,2004-03-01 15:37:23.348106,2.73696,2.7315,96
1,2004-03-01 15:37:54.963866,2.7244,2.7313,96
1,2004-03-01 15:38:51.817637,2.7244,2.7312,96
1,2004-03-01 15:39:21.793194,2.73696,2.7313,96
1,2004-03-01 15:40:24.663319,2.71196,2.731,95
1,2004-03-01 15:40:55.809705,2.7244,2.7309,96
1,2004-03-01 15:41:51.955891,2.7244,2.7307,95
1,2004-03-01 15:42:25.697455,2.7244,2.7307,95
1,2004-03-01 15:42:58.538194,2.7244,2.7305,94
1,2004-03-01 15:43:52.186529,2.73696,2.7305,94
1,2004-03-01 15:44:22.932325,2.7244,2.7305,95
1,2004-03-01 15:44:58.266026,2.7244,2.7304,95
1,2004-03-01 15:45:21.697961,2.7244,2.7302,95
1,2004-03-01 15:45:54.729835,2.7244,2.7302,96
1,2004-03-01 15:46:27.310113,2.7244,2.7301,97
1,2004-03-01 15:46:57.256745,2.7244,2.7299,96
1,2004-03-01 15:47:32.382407,2.73696,2.73,97
1,2004-03-01 15:47:58.728778,2.73696,2.73,97
1,2004-03-01 15:48:36.722075,2.7244,2.7298,96
1,2004-03-01 15:48:58.575326,2.73696,2.7298,97
1,2004-03-01 15:49:54.407150,2.73696,2.7298,97
1,2004-03-01 15:50:25.889193,2.7244,2.7298,97
1,2004-03-01 15:51:02.705335,2.73696,2.7298,96
1,2004-03-01 15:52:01.807155,2.73696,2.7298,96
1,2004-03-01 15:52:35.298213,2.73696,2.7298,97
1,2004-03-01 15:52:58.228357,2.73696,2.7299,96
1,2004-03-01 15:53:24.363539,2.7244,2.7298,97
1,2004-03-01 15:53:51.897526,2.7244,2.7297,97
1,2004-03-01 15:54:22.151394,2.7244,2.7297,98
1,2004-03-01 15:54:54.614950,2.73696,2.7297,98
1,2004-03-01 15:55:30.307928,2.7244,2.7295,98
1,2004-03-01 15:56:54.361554,2.7244,2.7293,98
1,2004-03-01 15:58:54.491094,2.7244,2.7293,95
1,2004-03-01 16:00:57.237493,2.73696,2.7292,94
1,2004-03-01 16:01:21.868170,2.73696,2.7293,95
1,2004-03-01 16:01:59.820195,2.7244,2.7293,95
1,2004-03-01 16:02:55.811883,2.7244,2.7292,96
1,2004-03-01 16:05:00.136998,2.7244,2.7291,93
1,2004-03-01 16:06:34.849798,2.73696,2.7293,92
1,2004-03-01 16:06:58.517796,2.7244,2.7292,92
1,2004-03-01 16:07:22.437683,2.7244,2.7291,93
1,2004-03-01 16:07:51.999563,2.7244,2.729,93
1,2004-03-01 16:08:27.505252,2.73696,2.729,92
1,2004-03-01 16:10:27.487149,2.7244,2.7291,90
1,2004-03-01 16:11:31.339905,2.73696,2.7293,89
1,2004-03-01 16:12:24.684125,2.73696,2.7295,88
1,2004-03-01 16:12:54.423553,2.7244,2.7295,89
1,2004-03-01 16:13:31.133170,2.7244,2.7294,88
1,2004-03-01 16:15:25.859719,2.7244,2.7292,87
1,2004-03-01 16:15:56.221594,2.7244,2.729,87
1,2004-03-01 16:16:22.108295,2.73696,2.7292,87
1,2004-03-01 16:17:22.039289,2.7244,2.7291,86
1,2004-03-01 16:17:53.154136,2.73696,2.729,85
1,2004-03-01 16:18:24.694332,2.7244,2.7289,86
1,2004-03-01 16:18:54.522261,2.73696,2.7289,86
1,2004-03-01 16:20:27.350790,2.73696,2.729,85
1,2004-03-01 16:20:51.966255,2.7244,2.7289,86
1,2004-03-01 16:22:28.794953,2.73696,2.7289,83
1,2004-03-01 16:22:51.982324,2.73696,2.729,84
1,2004-03-01 16:24:21.921733,2.73696,2.7289,83
1,2004-03-01 16:25:02.104811,2.7244,2.7289,83
1,2004-03-01 16:25:22.179621,2.73696,2.729,84
1,2004-03-01 16:27:23.404975,2.7244,2.7289,81
1,2004-03-01 16:27:52.215259,2.73696,2.7291,81
1,2004-03-01 16:28:56.097246,2.73696,2.7293,80
1,2004-03-01 16:29:29.088340,2.7244,2.7292,81
1,2004-03-01 16:29:52.503788,2.7244,2.7292,81
1,2004-03-01 16:30:54.604972,2.7244,2.7292,79
1,2004-03-01 16:31:27.677962,2.7244,2.7291,80
1,2004-03-01 16:33:55.849645,2.7244,2.7294,76
1,2004-03-01 16:38:05.633502,2.7244,2.7291,69
1,2004-03-01 16:38:22.733826,2.73696,2.7292,70
1,2004-03-01 16:38:52.044919,2.7244,2.7292,70
1,2004-03-01 16:40:30.180746,2.7244,2.7293,69
1,2004-03-01 16:40:58.712711,2.73696,2.7295,69
1,2004-03-01 16:43:25.905171,2.73696,2.7298,67
1,2004-03-01 16:43:57.308374,2.7244,2.7296,67
1,2004-03-01 16:44:57.561028,2.7244,2.7296,67
1,2004-03-01 16:45:53.237630,2.73696,2.7299,66
1,2004-03-01 16:46:31.573282,2.73696,2.7302,65
1,2004-03-01 16:46:53.411666,2.7244,2.7301,66
1,2004-03-01 16:47:27.236111,2.7244,2.7301,66
1,2004-03-01 16:48:07.634106,2.73696,2.73,65
1,2004-03-01 16:49:57.280280,2.73696,2.73,63
1,2004-03-01 16:50:21.987019,2.73696,2.7301,64
1,2004-03-01 16:50:59.899927,2.73696,2.7303,64
1,2004-03-01 16:51:32.663660,2.73696,2.7303,64
1,2004-03-01 16:51:52.506129,2.73696,2.7304,65
1,2004-03-01 16:52:30.387691,2.7244,2.7302,65
1,2004-03-01 16:53:04.967690,2.73696,2.7301,64
1,2004-03-01 16:53:22.051713,2.7244,2.73,65
1,2004-03-01 16:55:07.629408,2.73696,2.7303,62
1,2004-03-01 16:55:31.471661,2.73696,2.7305,62
1,2004-03-01 16:55:58.968292,2.73696,2.7306,63
1,2004-03-01 16:56:30.139351,2.7244,2.7305,64
1,2004-03-01 16:56:52.805552,2.73696,2.7306,65
1,2004-03-01 16:57:32.994287,2.7244,2.7306,65
1,2004-03-01 16:58:22.260773,2.73696,2.7307,66
1,2004-03-01 16:59:02.969750,2.73696,2.7309,66
1,2004-03-01 16:59:23.185212,2.7244,2.7308,67
1,2004-03-01 17:00:52.572990,2.73696,2.7309,68
1,2004-03-01 17:01:52.791822,2.73696,2.7308,67
1,2004-03-01 17:02:58.687420,2.73696,2.7311,66
1,2004-03-01 17:03:30.477803,2.73696,2.7311,67
1,2004-03-01 17:04:22.607881,2.7244,2.731,68
1,2004-03-01 17:05:24.691552,2.73696,2.7312,68
1,2004-03-01 17:06:27.212052,2.73696,2.7313,69
1,2004-03-01 17:07:02.320958,2.73696,2.7314,68
1,2004-03-01 17:07:27.276117,2.73696,2.7316,68
1,2004-03-01 17:08:23.252705,2.73696,2.7318,68
1,2004-03-01 17:10:00.579820,2.73696,2.7318,68
1,2004-03-01 17:10:56.041684,2.73696,2.732,68
1,2004-03-01 17:11:28.574464,2.73696,2.732,69
1,2004-03-01 17:12:51.916463,2.7244,2.7318,68
1,2004-03-01 17:13:30.088659,2.7244,2.7318,68
1,2004-03-01 17:13:54.595041,2.73696,2.732,68
1,2004-03-01 17:15:03.867404,2.7244,2.7319,69
1,2004-03-01 17:15:57.544454,2.73696,2.7322,68
1,2004-03-01 17:16:22.010084,2.73696,2.7322,69
1,2004-03-01 17:16:54.703889,2.7244,2.732,69
1,2004-03-01 17:17:27.354982,2.73696,2.7322,69
1,2004-03-01 17:17:53.172013,2.73696,2.7322,69
1,2004-03-01 17:18:37.060066,2.73696,2.7324,69
1,2004-03-01 17:19:21.947238,2.73696,2.7324,69
1,2004-03-01 17:19:54.677466,2.73696,2.7325,70
1,2004-03-01 17:20:22.691465,2.73696,2.7325,71
1,2004-03-01 17:22:36.182874,2.73696,2.7326,69
1,2004-03-01 17:22:52.023409,2.73696,2.7326,69
1,2004-03-01 17:23:30.324916,2.73696,2.7327,70
1,2004-03-01 17:23:52.466956,2.73696,2.7327,71
1,2004-03-01 17:24:24.646583,2.74963,2.7329,71
1,2004-03-01 17:25:23.270696,2.73696,2.733,70
1,2004-03-01 17:25:56.189705,2.7244,2.7329,71
1,2004-03-01 17:26:54.526130,2.73696,2.7329,72
1,2004-03-01 17:29:04.538061,2.7244,2.7328,70
1,2004-03-01 17:29:22.036737,2.73696,2.7329,71
1,2004-03-01 17:30:02.602560,2.73696,2.7332,70
1,2004-03-01 17:30:28.890567,2.73696,2.7332,71
1,2004-03-01 17:30:57.544431,2.73696,2.7334,71
1,2004-03-01 17:31:31.626194,2.73696,2.7336,71
1,2004-03-01 17:32:02.954972,2.73696,2.7336,72
1,2004-03-01 17:32:38.403474,2.73696,2.7337,73
1,2004-03-01 17:33:06.151051,2.73696,2.7337,74
1,2004-03-01 17:33:28.853140,2.73696,2.7338,75
1,2004-03-01 17:33:51.998960,2.73696,2.7338,76
1,2004-03-01 17:35:30.289424,2.73696,2.734,76
1,2004-03-01 17:35:56.150219,2.73696,2.734,77
1,2004-03-01 17:36:36.055957,2.73696,2.7341,78
1,2004-03-01 17:37:00.875125,2.73696,2.7341,79
1,2004-03-01 17:37:35.612101,2.73696,2.7341,80
1,2004-03-01 17:38:59.296477,2.73696,2.7344,78
1,2004-03-01 17:39:29.047494,2.73696,2.7344,79
1,2004-03-01 17:39:54.660899,2.74963,2.7346,80
1,2004-03-01 17:40:24.679986,2.73696,2.7346,81
1,2004-03-01 17:41:00.595363,2.73696,2.7348,80
1,2004-03-01 17:41:38.544604,2.7244,2.7346,81
1,2004-03-01 17:42:03.064698,2.73696,2.7347,82
1,2004-03-01 17:42:29.088957,2.73696,2.7347,83
1,2004-03-01 17:43:07.424950,2.73696,2.7347,84
1,2004-03-01 17:43:52.263113,2.73696,2.7347,84
1,2004-03-01 17:44:24.762051,2.7244,2.7347,84
1,2004-03-01 17:45:28.949787,2.73696,2.7349,84
1,2004-03-01 17:46:32.986944,2.73696,2.7348,83
1,2004-03-01 17:47:01.668068,2.73696,2.735,83
1,2004-03-01 17:48:04.869277,2.73696,2.7351,83
1,2004-03-01 17:48:24.699247,2.73696,2.7351,83
1,2004-03-01 17:48:52.080513,2.73696,2.7352,84
1,2004-03-01 17:49:26.277904,2.73696,2.7352,85
1,2004-03-01 17:49:53.224560,2.7244,2.7351,86
1,2004-03-01 17:50:52.026830,2.73696,2.735,85
1,2004-03-01 17:51:26.058833,2.73696,2.735,85
1,2004-03-01 17:52:52.252935,2.73696,2.7351,83
1,2004-03-01 17:53:30.266237,2.73696,2.7353,82
1,2004-03-01 17:53:57.932355,2.73696,2.7353,83
1,2004-03-01 17:54:31.742268,2.7244,2.7352,84
1,2004-03-01 17:54:57.493660,2.7244,2.735,85
1,2004-03-01 17:55:36.094798,2.73696,2.735,84
1,2004-03-01 17:55:53.736626,2.73696,2.735,85
1,2004-03-01 17:56:26.552261,2.73696,2.735,85
1,2004-03-01 17:56:52.130766,2.74963,2.7353,85
1,2004-03-01 17:57:31.837190,2.73696,2.7353,85
1,2004-03-01 17:58:41.759650,2.7244,2.7353,84
1,2004-03-01 17:59:03.342917,2.73696,2.7353,84
1,2004-03-01 17:59:24.754207,2.7244,2.7353,84
1,2004-03-01 18:00:27.740507,2.73696,2.7353,85
1,2004-03-01 18:01:28.986950,2.7244,2.7352,85
1,2004-03-01 18:04:22.063240,2.7244,2.735,83
1,2004-03-01 18:04:53.499595,2.71196,2.7348,83
1,2004-03-01 18:06:00.375448,2.71196,2.7345,83
1,2004-03-01 18:06:26.042749,2.71196,2.7343,84
1,2004-03-01 18:06:55.459621,2.71196,2.734,84
1,2004-03-01 18:07:44.240099,2.71196,2.7336,83
1,2004-03-01 18:08:09.320668,2.71196,2.7334,84
1,2004-03-01 18:09:24.792784,2.71196,2.7331,84
